State,Date,Sales,Category,lag_1,lag_7,lag_30,rolling_mean_7,rolling_std_7,day_of_week,month,week,year,is_holiday
Georgia,2022-11-20,373185740.4,Beverages,360856331.2000001,383730360.1999999,367838163.1999999,370077753.8714286,13221129.359571401,6,11,46,2022,0
Georgia,2022-11-27,358143173.6,Beverages,373185740.4,376757118.2000001,381414562.5,367418618.9285714,13522283.32029656,6,11,47,2022,0
Georgia,2022-12-06,381382226.9,Beverages,358143173.6,368951982.1,383504530.6,369194368.1857143,14535422.389005288,1,12,49,2022,0
Georgia,2022-12-18,373390982.00000006,Beverages,381382226.9,363390718.4,410982914.6,370622977.2714286,14360325.97931606,6,12,50,2022,0
Georgia,2022-12-25,379725854.4,Beverages,373390982.00000006,394161386.6,401053272.1,368560758.38571435,11078133.150216997,6,12,51,2022,1
Georgia,2023-01-01,346758543.5,Beverages,379725854.4,353241000.2,337213215.40000004,367634693.14285713,12721298.477877697,6,1,52,2023,0
Georgia,2023-01-15,359865758.8,Beverages,346758543.5,360856331.2000001,358685338.7,367493182.8000001,12814435.764238859,6,1,2,2023,0
Georgia,2023-01-22,342184672.00000006,Beverages,359865758.8,373185740.4,361574736.0,363064458.74285716,15578184.068321245,6,1,3,2023,0
Georgia,2023-01-29,347824435.0,Beverages,342184672.00000006,358143173.6,402468012.9,361590353.2285715,16577631.917505536,6,1,4,2023,0
Georgia,2023-02-04,387840198.2,Beverages,347824435.0,381382226.9,395036684.9,362512920.55714285,17982794.85240364,5,2,5,2023,0
Georgia,2023-02-19,352448461.6,Beverages,387840198.2,373390982.00000006,406489668.3,359521131.9285714,17609613.77193759,6,2,7,2023,0
Georgia,2023-02-26,369505222.2000001,Beverages,352448461.6,379725854.4,390307593.0,358061041.61428577,16005828.029712426,6,2,8,2023,0
Georgia,2023-03-19,386918415.1,Beverages,369505222.2000001,346758543.5,388923197.6,363798166.12857145,18310828.04665063,6,3,11,2023,0
Georgia,2023-03-26,374538068.0,Beverages,386918415.1,359865758.8,403928381.5,365894210.3000001,18622774.583620764,6,3,12,2023,0
Georgia,2023-04-16,382272127.1,Beverages,374538068.0,342184672.00000006,385078069.3,371620989.59999996,16110909.054666126,6,4,15,2023,0
Georgia,2023-04-23,387642647.7,Beverages,382272127.1,347824435.0,411516993.00000006,377309305.7,13046629.708308121,6,4,16,2023,0
Georgia,2023-04-30,395601558.6,Beverages,387642647.7,387840198.2,397965156.5,378418071.4714286,14354955.991073929,6,4,17,2023,0
Georgia,2023-05-02,350918543.6,Beverages,395601558.6,352448461.6,402234121.8,378199511.7571429,14820355.297531005,1,5,18,2023,0
Georgia,2023-05-03,379897875.7,Beverages,350918543.6,369505222.2000001,329252569.3,379684176.54285717,14316201.482747406,2,5,18,2023,0
Georgia,2023-07-05,404105159.3,Beverages,379897875.7,386918415.1,376048075.8000001,382139425.71428573,16988104.66784596,2,7,27,2023,0
Georgia,2023-08-01,346855321.50000006,Beverages,404105159.3,374538068.0,391431161.0,378184747.64285713,21638257.86963796,1,8,31,2023,0
Georgia,2023-09-04,367936366.6,Beverages,346855321.50000006,382272127.1,395074476.5,376136781.8571429,21864159.09639339,0,9,36,2023,0
Georgia,2023-12-02,357158483.2,Beverages,367936366.6,387642647.7,364285112.6,371781901.21428573,22223428.67030781,5,12,48,2023,0
Georgia,2023-12-03,405494385.6,Beverages,357158483.2,395601558.6,383730360.1999999,373195162.21428573,24215900.66495886,6,12,48,2023,0
Illinois,2020-05-07,225472692.6,Beverages,181787540.5,199431897.8,167913696.79999998,185148985.05714288,19874792.080470696,3,5,19,2020,1
Illinois,2020-05-17,192199667.6,Beverages,225472692.6,165303611.3,169707087.1,188991278.81428573,17900534.801125597,6,5,20,2020,0
Illinois,2020-05-24,200253494.5,Beverages,192199667.6,186846617.7,181091999.3,190906546.92857143,18344549.80008629,6,5,21,2020,0
Illinois,2020-05-31,194605742.4,Beverages,200253494.5,187133888.7,173166397.0,191973954.59999996,18305785.18426226,6,5,22,2020,0
Illinois,2020-06-09,197631547.8,Beverages,194605742.4,182357647.7,172375680.9,194155940.32857147,17873715.327532437,1,6,24,2020,0
Illinois,2020-06-12,177749652.9,Beverages,197631547.8,167140896.9,179473338.89999998,195671476.9,15492438.670224186,4,6,24,2020,0
Illinois,2020-06-14,203480045.3,Beverages,177749652.9,181787540.5,171747244.7,198770406.15714288,14382167.479305457,6,6,24,2020,0
Illinois,2020-06-21,202414362.8,Beverages,203480045.3,225472692.6,169394536.70000002,195476359.04285714,8807114.003439123,6,6,25,2020,0
Illinois,2020-06-28,206700072.2,Beverages,202414362.8,192199667.6,175223242.79999998,197547845.41428572,9579397.877132544,6,6,26,2020,0
Illinois,2020-07-06,204592724.8,Beverages,206700072.2,200253494.5,177531815.9,198167735.45714286,9918073.780209463,0,7,28,2020,0
Illinois,2020-07-19,206801534.7,Beverages,204592724.8,194605742.4,177846809.0,199909991.50000003,10253581.707975606,6,7,29,2020,0
Illinois,2020-07-26,198012496.3,Beverages,206801534.7,197631547.8,191928058.0,199964412.7142857,10240475.881787222,6,7,30,2020,0
Illinois,2020-08-03,185463112.4,Beverages,198012496.3,177749652.9,171748546.2,201066335.5,7499962.2013687445,0,8,32,2020,0
Illinois,2020-08-11,183691947.9,Beverages,185463112.4,203480045.3,177994077.1,198239464.44285712,9811570.956377586,1,8,33,2020,0
Illinois,2020-08-16,201018393.3,Beverages,183691947.9,202414362.8,179673231.6,198040040.22857141,9726388.735223332,6,8,33,2020,0
Illinois,2020-08-23,198010028.4,Beverages,201018393.3,206700072.2,169757178.3,196798605.4,8961328.499917803,6,8,34,2020,0
Illinois,2020-08-30,202292392.0,Beverages,198010028.4,204592724.8,165295901.2,196469986.42857143,8665159.27807868,6,8,35,2020,1
Illinois,2020-09-02,169341635.7,Beverages,202292392.0,206801534.7,171263874.5,191118572.2857143,12105460.215372263,2,9,36,2020,0
Illinois,2020-09-08,205098054.2,Beverages,169341635.7,198012496.3,201691235.7,192130794.84285715,13038280.60556387,1,9,37,2020,0
Illinois,2020-09-13,188541211.2,Beverages,205098054.2,185463112.4,166798754.79999998,192570523.24285713,12826107.236196373,6,9,37,2020,0
Illinois,2020-09-20,187393954.2,Beverages,188541211.2,183691947.9,169047636.1,193099381.2857143,12470392.216076361,6,9,38,2020,0
Illinois,2020-09-27,184003042.2,Beverages,187393954.2,201018393.3,189455075.7,190668616.84285715,12327046.247851027,6,9,39,2020,0
Illinois,2020-10-05,191978796.9,Beverages,184003042.2,198010028.4,219442898.5,189807012.34285712,11932868.662576424,0,10,41,2020,0
Illinois,2020-10-18,182486649.0,Beverages,191978796.9,202292392.0,199431897.8,186977620.48571426,10770522.530107936,6,10,42,2020,0
Illinois,2020-10-25,176608689.79999998,Beverages,182486649.0,169341635.7,165303611.3,188015771.07142857,8990433.815656925,6,10,43,2020,1
Illinois,2020-11-10,189641772.5,Beverages,176608689.79999998,205098054.2,186846617.7,185807730.82857147,5190998.505823153,1,11,46,2020,0
Illinois,2020-11-15,184675765.8,Beverages,189641772.5,188541211.2,187133888.7,185255524.34285715,5055585.999493005,6,11,46,2020,0
Illinois,2020-11-22,190376092.8,Beverages,184675765.8,187393954.2,182357647.7,185681544.14285713,5380994.142505026,6,11,47,2020,0
Illinois,2020-11-29,176420194.2,Beverages,190376092.8,184003042.2,167140896.9,184598280.14285713,6435210.376074913,6,11,48,2020,0
Illinois,2020-12-01,172692448.70000002,Beverages,176420194.2,191978796.9,181787540.5,181843087.54285717,6863074.947471293,1,12,49,2020,0
Illinois,2020-12-04,190544085.9,Beverages,172692448.70000002,182486649.0,225472692.6,182994149.95714286,7622656.74047291,4,12,49,2020,0
Illinois,2020-12-07,209603297.7,Beverages,190544085.9,176608689.79999998,192199667.6,187707665.37142858,11974844.633343117,0,12,50,2020,0
Illinois,2020-12-13,185424145.8,Beverages,209603297.7,189641772.5,200253494.5,187105147.27142856,11967413.52436379,6,12,50,2020,0
Illinois,2020-12-20,191245120.4,Beverages,185424145.8,184675765.8,194605742.4,188043626.5,12002681.638652708,6,12,51,2020,0
Illinois,2020-12-27,182005350.5,Beverages,191245120.4,190376092.8,197631547.8,186847806.1714286,12147679.293573407,6,12,52,2020,0
Illinois,2021-01-08,215890758.1,Beverages,182005350.5,176420194.2,177749652.9,192486458.15714285,15262120.12960903,4,1,1,2021,0
Illinois,2021-01-17,176009847.8,Beverages,215890758.1,172692448.70000002,203480045.3,192960372.3142857,14581366.997970197,6,1,2,2021,0
Illinois,2021-01-24,173498389.0,Beverages,176009847.8,190544085.9,202414362.8,190525272.75714287,16366225.214825088,6,1,3,2021,0
Illinois,2021-01-31,178906159.9,Beverages,173498389.0,209603297.7,206700072.2,186139967.35714287,14396390.695831364,6,1,4,2021,0
Illinois,2021-02-05,205547366.1,Beverages,178906159.9,185424145.8,204592724.8,189014713.11428574,16133928.91645442,4,2,5,2021,0
Illinois,2021-02-14,173567181.4,Beverages,205547366.1,191245120.4,206801534.7,186489293.25714284,17082297.244549986,6,2,6,2021,0
Illinois,2021-02-21,174743017.1,Beverages,173567181.4,182005350.5,198012496.3,185451817.05714288,17612325.408448692,6,2,7,2021,0
Illinois,2021-02-28,182399000.6,Beverages,174743017.1,215890758.1,185463112.4,180667280.27142859,11428852.731078055,6,2,8,2021,0
Illinois,2021-03-01,175411413.60000002,Beverages,182399000.6,176009847.8,183691947.9,180581789.67142853,11471655.977779316,0,3,9,2021,0
Illinois,2021-03-10,296380377.70000005,Beverages,175411413.60000002,173498389.0,201018393.3,198136359.4857143,44705688.154159084,2,3,10,2021,0
Illinois,2021-03-14,227953426.3,Beverages,296380377.70000005,178906159.9,198010028.4,205143111.82857147,45031814.99148454,6,3,10,2021,0
Illinois,2021-03-21,207344505.5,Beverages,227953426.3,205547366.1,202292392.0,205399846.02857146,45039626.06046339,6,3,11,2021,0
Illinois,2021-03-28,174024961.0,Beverages,207344505.5,173567181.4,169341635.7,205465243.11428574,44986002.32247707,6,3,12,2021,0
Illinois,2021-04-04,196802111.3,Beverages,174024961.0,174743017.1,205098054.2,208616542.28571433,43212888.328274205,6,4,13,2021,0
Illinois,2021-04-07,235170641.8,Beverages,196802111.3,182399000.6,188541211.2,216155348.1714286,42473615.056343,2,4,14,2021,0
Illinois,2021-04-18,191078035.7,Beverages,235170641.8,175411413.60000002,187393954.2,218393437.04285717,40327385.1528139,6,4,15,2021,0
Illinois,2021-04-25,196608505.8,Beverages,191078035.7,296380377.70000005,184003042.2,204140312.48571426,21324271.610403884,6,4,16,2021,1
Illinois,2021-05-09,221934069.8,Beverages,196608505.8,227953426.3,191978796.9,203280404.41428572,20300758.092881154,6,5,18,2021,0
Illinois,2021-05-12,276496520.1,Beverages,221934069.8,207344505.5,182486649.0,213159263.64285713,34481068.080270626,2,5,19,2021,0
Illinois,2021-05-16,199445721.9,Beverages,276496520.1,174024961.0,176608689.79999998,216790800.91428572,30816433.599762615,6,5,19,2021,0
Illinois,2021-05-23,211622438.8,Beverages,199445721.9,196802111.3,189641772.5,218907990.55714288,29703261.014611527,6,5,20,2021,0
Illinois,2021-05-30,215845234.4,Beverages,211622438.8,235170641.8,184675765.8,216147218.07142857,28824919.44544692,6,5,21,2021,0
Illinois,2021-06-06,215831841.1,Beverages,215845234.4,191078035.7,190376092.8,219683475.9857143,26675068.271786246,6,6,22,2021,0
Illinois,2021-06-13,223371606.6,Beverages,215831841.1,196608505.8,176420194.2,223506776.1,24658265.33448738,6,6,23,2021,0
Illinois,2021-06-20,224377051.4,Beverages,223371606.6,221934069.8,172692448.70000002,223855773.4714286,24649583.078525465,6,6,24,2021,0
Illinois,2021-06-27,206643417.0,Beverages,224377051.4,276496520.1,190544085.9,213876758.74285716,8885977.161475003,6,6,25,2021,0
Illinois,2021-07-02,180591262.2,Beverages,206643417.0,199445721.9,209603297.7,211183264.5,14847270.33147876,4,7,26,2021,0
Illinois,2021-07-03,194041116.7,Beverages,180591262.2,211622438.8,185424145.8,208671647.05714282,16187193.59891471,5,7,26,2021,0
Illinois,2021-07-11,281852379.50000006,Beverages,194041116.7,215845234.4,191245120.4,218101239.2142857,32284387.886948217,6,7,27,2021,0
Illinois,2021-07-18,211555287.4,Beverages,281852379.50000006,215831841.1,182005350.5,217490302.97142857,32374827.729563657,6,7,28,2021,0
Illinois,2021-07-25,216729519.5,Beverages,211555287.4,223371606.6,215890758.1,216541433.3857143,32270893.510503754,6,7,29,2021,0
Illinois,2021-08-08,215452540.0,Beverages,216729519.5,224377051.4,176009847.8,215266503.18571427,32085495.315467156,6,8,31,2021,0
Illinois,2021-08-15,218662233.9,Beverages,215452540.0,206643417.0,173498389.0,216983477.02857143,31867986.641015064,6,8,32,2021,1
Illinois,2021-08-22,220926047.5,Beverages,218662233.9,180591262.2,178906159.9,222745589.2142857,27544353.44197753,6,8,33,2021,0
Illinois,2021-08-29,227183378.4,Beverages,220926047.5,194041116.7,205547366.1,227480198.02857143,24464191.605224267,6,8,34,2021,0
Illinois,2021-09-05,203636305.1,Beverages,227183378.4,281852379.50000006,173567181.4,216306473.1142857,7407341.383036247,6,9,35,2021,0
Illinois,2021-09-19,205718169.8,Beverages,203636305.1,211555287.4,174743017.1,215472599.1714286,8305452.218319155,6,9,37,2021,0
Illinois,2021-09-26,202708357.3,Beverages,205718169.8,216729519.5,182399000.6,213469576.0,9549385.044490991,6,9,38,2021,0
Illinois,2021-10-01,179843016.10000002,Beverages,202708357.3,215452540.0,175411413.60000002,208382501.15714288,15773446.038901722,4,10,39,2021,0
Illinois,2021-10-10,295098247.49999994,Beverages,179843016.10000002,218662233.9,296380377.70000005,219301931.67142853,36679057.64623013,6,10,40,2021,0
Illinois,2021-10-17,282872885.1,Beverages,295098247.49999994,220926047.5,227953426.3,228151479.9,43898645.498346806,6,10,41,2021,0
Illinois,2021-10-24,278433538.7,Beverages,282872885.1,227183378.4,207344505.5,235472931.37142858,47809812.6515365,6,10,42,2021,0
Illinois,2021-10-31,280869615.50000006,Beverages,278433538.7,203636305.1,174024961.0,246506261.42857143,48148756.76332642,6,10,43,2021,0
Illinois,2021-11-04,197492724.6,Beverages,280869615.50000006,205718169.8,196802111.3,245331197.8285714,49394347.88789184,3,11,44,2021,1
Illinois,2021-11-07,215153859.6,Beverages,197492724.6,202708357.3,235170641.8,247109126.72857144,47802802.583886035,6,11,44,2021,0
Illinois,2021-11-14,290798410.5,Beverages,215153859.6,179843016.10000002,191078035.7,262959897.35714287,39446045.38685727,6,11,45,2021,0
Illinois,2021-11-21,288337806.9,Beverages,290798410.5,295098247.49999994,196608505.8,261994120.12857142,38601767.32406171,6,11,46,2021,0
Illinois,2021-11-28,269485167.99999994,Beverages,288337806.9,282872885.1,221934069.8,260081589.1142857,37716413.73584724,6,11,47,2021,0
Illinois,2021-12-09,203910157.5,Beverages,269485167.99999994,278433538.7,276496520.1,249435391.79999998,41952775.525544755,3,12,49,2021,0
Illinois,2021-12-12,287001795.40000004,Beverages,203910157.5,280869615.50000006,199445721.9,250311417.5,42774534.00955509,6,12,49,2021,0
Illinois,2021-12-19,296964593.50000006,Beverages,287001795.40000004,197492724.6,211622438.8,264521684.4857143,38624576.06022579,6,12,50,2021,0
Illinois,2021-12-26,285742747.7,Beverages,296964593.50000006,215153859.6,215845234.4,274605811.35714287,32281241.56451051,6,12,51,2021,0
Illinois,2022-01-05,304066448.5,Beverages,285742747.7,290798410.5,215831841.1,276501245.35714287,33746732.00277085,2,1,1,2022,0
Illinois,2022-01-16,282114330.90000004,Beverages,304066448.5,288337806.9,223371606.6,275612177.35714287,33463714.109450575,6,1,2,2022,0
Illinois,2022-01-23,270482373.0,Beverages,282114330.90000004,269485167.99999994,224377051.4,275754635.21428573,33435394.323448274,6,1,3,2022,0
Illinois,2022-01-30,278716822.1,Beverages,270482373.0,203910157.5,206643417.0,286441301.5857143,11219516.237006415,6,1,4,2022,0
Illinois,2022-02-01,274788692.70000005,Beverages,278716822.1,287001795.40000004,180591262.2,284696572.62857145,12037620.571532043,1,2,5,2022,0
Illinois,2022-02-10,312342154.2,Beverages,274788692.70000005,296964593.50000006,194041116.7,286893367.01428574,15542513.521810582,3,2,6,2022,0
Illinois,2022-02-13,276682042.9000001,Beverages,312342154.2,285742747.7,281852379.50000006,285598980.61428577,16024135.555192146,6,2,6,2022,0
Illinois,2022-02-20,268026848.2,Beverages,276682042.9000001,304066448.5,211555287.4,280450466.28571427,14848229.920778481,6,2,7,2022,0
Illinois,2022-02-27,283594385.6,Beverages,268026848.2,282114330.90000004,216729519.5,280661902.67142856,14886360.85183037,6,2,8,2022,0
Illinois,2022-03-04,298511322.7,Beverages,283594385.6,270482373.0,215452540.0,284666038.3428572,15450834.33650035,4,3,9,2022,0
Illinois,2022-03-07,351403843.2,Beverages,298511322.7,278716822.1,218662233.9,295049898.5,29143722.168670602,0,3,10,2022,0
Illinois,2022-03-13,292041460.3,Beverages,351403843.2,274788692.70000005,220926047.5,297514579.5857143,27845259.68341618,6,3,10,2022,0
Illinois,2022-03-20,285403066.00000006,Beverages,292041460.3,312342154.2,227183378.4,293666138.4142857,27310892.873437893,6,3,11,2022,0
Illinois,2022-03-27,284209192.79999995,Beverages,285403066.00000006,276682042.9000001,203636305.1,294741445.5428571,26671425.21886888,6,3,12,2022,0
Illinois,2022-04-09,329332329.8,Beverages,284209192.79999995,268026848.2,205718169.8,303499371.48571426,26502013.23796099,5,4,14,2022,0
Illinois,2022-04-12,292748360.0,Beverages,329332329.8,283594385.6,202708357.3,304807082.1142857,25565423.489644766,1,4,15,2022,0
Illinois,2022-04-17,306965125.3000001,Beverages,292748360.0,298511322.7,179843016.10000002,306014768.2,25417698.208291557,6,4,15,2022,0
Illinois,2022-04-24,289583066.3,Beverages,306965125.3000001,351403843.2,295098247.49999994,297183228.6428572,16021945.130434519,6,4,16,2022,0
Illinois,2022-05-06,326723707.29999995,Beverages,289583066.3,292041460.3,282872885.1,302137835.35714287,19211895.43973865,4,5,18,2022,0
Illinois,2022-05-15,323031481.1,Beverages,326723707.29999995,285403066.00000006,278433538.7,307513323.2285714,19012287.238891993,6,5,19,2022,0
Illinois,2022-05-22,320361779.6,Beverages,323031481.1,284209192.79999995,280869615.50000006,312677978.4857143,16350775.13425331,6,5,20,2022,0
Illinois,2022-05-29,323720623.79999995,Beverages,320361779.6,329332329.8,197492724.6,311876306.2,15514299.498673199,6,5,21,2022,0
Illinois,2022-06-02,275702914.3,Beverages,323720623.79999995,292748360.0,215153859.6,309441242.5285715,19770728.125778556,3,6,22,2022,0
Illinois,2022-06-03,291370428.90000004,Beverages,275702914.3,306965125.3000001,290798410.5,307213428.7571429,20940277.031789236,4,6,22,2022,0
Illinois,2022-06-11,297530774.9,Beverages,291370428.90000004,289583066.3,288337806.9,308348815.7,20020288.01734803,5,6,23,2022,0
Illinois,2022-06-19,332607271.20000005,Beverages,297530774.9,326723707.29999995,269485167.99999994,309189324.82857144,21018890.02204391,6,6,24,2022,0
Illinois,2022-06-26,329321501.4,Beverages,332607271.20000005,323031481.1,203910157.5,310087899.15714294,21828153.14773337,6,6,25,2022,0
Illinois,2022-07-08,331640631.3,Beverages,329321501.4,320361779.6,287001795.40000004,311699163.6857143,23092581.957726188,4,7,27,2022,0
